UNIPROT_ID,roc_auc,pr_auc,pauc10,ef1,ef5,nef1,nef5,bedroc,r_precision,recall10,hit1,hit5,hit10,n_actives,n_total,active_ratio
P53671,0.6066217732884399,0.21930131504949218,0.5581841809911985,0.0,1.6727272727272728,0.0,0.2,0.2860667479921253,0.2727272727272727,0.2727272727272727,0.0,1.0,1.0,11,92,0.11956521739130435
P53778,0.10989010989010994,0.012195121951219513,0.47368421052631576,0.0,0.0,0.0,0.0,1.9962083033567327e-08,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
P53779,0.40731707317073174,0.09687317195923323,0.47368421052631576,0.0,0.0,0.0,0.0,0.025395328059663,0.0,0.0,0.0,0.0,0.0,10,92,0.10869565217391304
P54646,0.51460564751704,0.16405648274623746,0.48290883001076207,0.0,0.0,0.0,0.0,0.09880208488586616,0.23076923076923078,0.15384615384615385,0.0,0.0,1.0,13,92,0.14130434782608695
P54753,0.5368217054263565,0.0862815476929933,0.47368421052631576,0.0,0.0,0.0,0.0,0.02172419407978548,0.0,0.0,0.0,0.0,0.0,6,92,0.06521739130434782
P54756,0.5126582278481013,0.14606994229232845,0.47368421052631576,0.0,0.0,0.0,0.0,0.01820209438782955,0.0,0.0,0.0,0.0,0.0,13,92,0.14130434782608695
P54760,0.3615023474178404,0.20582568860532857,0.5065127607751774,0.0,0.8761904761904763,0.0,0.2,0.2040843159751778,0.14285714285714285,0.14285714285714285,0.0,1.0,1.0,21,92,0.22826086956521738
P54762,0.28370221327967804,0.1692175345906617,0.48462706060926963,0.0,0.8761904761904763,0.0,0.2,0.10124163694117347,0.09523809523809523,0.047619047619047616,0.0,1.0,1.0,21,92,0.22826086956521738
P54764,0.5063291139240507,0.14849605170446808,0.4782965202685389,0.0,0.0,0.0,0.0,0.05321137772740552,0.07692307692307693,0.07692307692307693,0.0,0.0,1.0,13,92,0.14130434782608695
P57059,0.3956862745098039,0.17259208141788,0.4984520123839009,0.0,1.0823529411764707,0.0,0.2,0.14539764304001118,0.17647058823529413,0.11764705882352941,0.0,1.0,1.0,17,92,0.18478260869565216
P57078,0.3076923076923077,0.015625,0.47368421052631576,0.0,0.0,0.0,0.0,1.1247755299890898e-06,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
P68400,0.5,0.046153846153846156,0.47368421052631576,0.0,0.0,0.0,0.0,0.026414965463321834,0.0,0.0,0.0,0.0,0.0,2,92,0.021739130434782608
P78362,0.5055555555555555,0.510989010989011,0.7368421052631579,46.0,9.200000000000001,1.0,0.5,0.5541347978942555,0.5,0.5,1.0,1.0,1.0,2,92,0.021739130434782608
P78368,0.6629213483146067,0.06020603937270604,0.47368421052631576,0.0,0.0,0.0,0.0,0.0020769521188436922,0.0,0.0,0.0,0.0,0.0,3,92,0.03260869565217391
P80192,0.3018292682926829,0.18009084111382265,0.5263157894736842,9.200000000000001,1.84,1.0,0.19999999999999998,0.23352079018539068,0.1,0.1,1.0,1.0,1.0,10,92,0.10869565217391304
Q00526,0.5943775100401607,0.15485755451430508,0.4990488268864933,0.0,0.0,0.0,0.0,0.12872746244890243,0.1111111111111111,0.2222222222222222,0.0,0.0,1.0,9,92,0.09782608695652174
Q00534,0.5597560975609757,0.2607514286082899,0.5673940949935815,9.200000000000001,1.84,1.0,0.19999999999999998,0.3340995432179843,0.3,0.3,1.0,1.0,1.0,10,92,0.10869565217391304
Q00535,0.6741573033707865,0.07474747474747476,0.47368421052631576,0.0,0.0,0.0,0.0,0.05062845410555167,0.0,0.0,0.0,0.0,0.0,3,92,0.03260869565217391
Q00536,0.5632183908045978,0.07321948612271192,0.47368421052631576,0.0,0.0,0.0,0.0,0.0021181521828652697,0.0,0.0,0.0,0.0,0.0,5,92,0.05434782608695652
Q00537,0.6136363636363636,0.09310107995452824,0.47368421052631576,0.0,0.0,0.0,0.0,0.0612111262095335,0.0,0.25,0.0,0.0,1.0,4,92,0.043478260869565216
Q02156,0.554263565891473,0.18212826231354282,0.5879232966136271,0.0,3.066666666666667,0.0,0.2,0.2837732933570237,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,6,92,0.06521739130434782
Q02750,0.6241480038948393,0.21704090019880662,0.5039204632808897,0.0,1.4153846153846155,0.0,0.19999999999999998,0.17045659923353113,0.15384615384615385,0.07692307692307693,0.0,1.0,1.0,13,92,0.14130434782608695
Q02763,0.5238558909444986,0.17105518390218144,0.4987956746784195,0.0,1.4153846153846155,0.0,0.19999999999999998,0.13644951977137776,0.15384615384615385,0.07692307692307693,0.0,1.0,1.0,13,92,0.14130434782608695
Q02779,0.5123456790123456,0.14813549861678205,0.4748656152164924,0.0,0.0,0.0,0.0,0.0896401653806258,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0,11,92,0.11956521739130435
Q04759,0.7727272727272727,0.17795883361921097,0.5753588516746412,0.0,4.6000000000000005,0.0,0.25,0.25205265913402997,0.25,0.25,0.0,1.0,1.0,4,92,0.043478260869565216
Q04771,0.5056818181818181,0.06569782168186424,0.48564593301435405,0.0,0.0,0.0,0.0,0.05910833505244094,0.0,0.25,0.0,0.0,1.0,4,92,0.043478260869565216
Q04912,0.6046511627906976,0.10392437423687423,0.4900040799673603,0.0,0.0,0.0,0.0,0.06965658171259412,0.0,0.16666666666666666,0.0,0.0,1.0,6,92,0.06521739130434782
Q05397,0.6484907497565725,0.3360548831592156,0.5895044329421412,7.0769230769230775,2.830769230769231,1.0,0.39999999999999997,0.4347727984616756,0.3076923076923077,0.3076923076923077,1.0,1.0,1.0,13,92,0.14130434782608695
Q05513,,,,,,,,,,,,,,0,92,0.0
Q05655,0.5505952380952381,0.10009935283046148,0.47368421052631576,0.0,0.0,0.0,0.0,0.005780076102684503,0.0,0.0,0.0,0.0,0.0,8,92,0.08695652173913043
Q06187,0.6439393939393939,0.4208437741421457,0.5141700404858299,3.5384615384615388,1.4153846153846155,1.0,0.39999999999999997,0.4280085715842487,0.4230769230769231,0.11538461538461539,1.0,1.0,1.0,26,92,0.2826086956521739
Q06418,0.524390243902439,0.1403621824479292,0.49550706033376124,0.0,0.0,0.0,0.0,0.10614813925515275,0.2,0.2,0.0,0.0,1.0,10,92,0.10869565217391304
Q07002,0.8707865168539326,0.11309523809523808,0.47368421052631576,0.0,0.0,0.0,0.0,0.08130574000305504,0.0,0.0,0.0,0.0,0.0,2,91,0.02197802197802198
Q07912,0.42792022792022794,0.27074890311542055,0.4901784375468586,0.0,0.6814814814814815,0.0,0.2,0.21224330431876046,0.18518518518518517,0.07407407407407407,0.0,1.0,1.0,27,92,0.29347826086956524
Q08345,0.5290642722117203,0.5449386071047522,0.5060193015620337,2.0,1.2,1.0,0.6,0.5659876568530828,0.5217391304347826,0.10869565217391304,1.0,1.0,1.0,46,92,0.5
Q08881,0.3822916666666667,0.1071716974182888,0.47368421052631576,0.0,0.0,0.0,0.0,0.0014714215013084675,0.0,0.0,0.0,0.0,0.0,12,92,0.13043478260869565
Q09013,,,,,,,,,,,,,,0,92,0.0
Q12852,0.39375000000000004,0.0962281847199768,0.47368421052631576,0.0,0.0,0.0,0.0,0.004931490108698796,0.0,0.0,0.0,0.0,0.0,4,44,0.09090909090909091
Q12866,0.46833881578947373,0.21127903077504917,0.5204293628808865,0.0,1.1500000000000001,0.0,0.2,0.25304338835587037,0.25,0.1875,0.0,1.0,1.0,16,92,0.17391304347826086
Q13043,0.572541382667965,0.20051540452707586,0.513657561625583,0.0,1.4153846153846155,0.0,0.19999999999999998,0.1922462457655271,0.23076923076923078,0.15384615384615385,0.0,1.0,1.0,13,92,0.14130434782608695
Q13131,0.6043290043290044,0.21379509038624295,0.4800637958532695,0.0,0.0,0.0,0.0,0.10951031311916921,0.2,0.13333333333333333,0.0,0.0,1.0,15,92,0.16304347826086957
Q13153,0.23076923076923073,0.014084507042253521,0.47368421052631576,0.0,0.0,0.0,0.0,2.435719498356896e-07,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q13163,0.606425702811245,0.3195235271861283,0.5906432748538012,10.222222222222221,4.088888888888889,1.0,0.4,0.41267272151505174,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,9,92,0.09782608695652174
Q13164,,,,,,,,,,,,,,0,92,0.0
Q13177,0.20879120879120883,0.0136986301369863,0.47368421052631576,0.0,0.0,0.0,0.0,1.5678656468314228e-07,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q13188,0.5431547619047619,0.11118228097238943,0.50031328320802,0.0,0.0,0.0,0.0,0.08169932176985899,0.125,0.125,0.0,0.0,1.0,8,92,0.08695652173913043
Q13233,0.638888888888889,0.04583333333333334,0.47368421052631576,0.0,0.0,0.0,0.0,0.008928447917576427,0.0,0.0,0.0,0.0,0.0,2,92,0.021739130434782608
Q13237,0.6441947565543071,0.10097731616718958,0.4914251921939681,0.0,0.0,0.0,0.0,0.1016727445638343,0.0,0.3333333333333333,0.0,0.0,1.0,3,92,0.03260869565217391
Q13464,0.8409090909090909,0.2896428571428571,0.7188995215311005,0.0,9.200000000000001,0.0,0.5,0.4074828212322413,0.25,0.75,0.0,1.0,1.0,4,92,0.043478260869565216
Q13470,0.5411184210526316,0.26038690023242717,0.5221606648199446,5.75,1.1500000000000001,1.0,0.2,0.2905533477114338,0.1875,0.125,1.0,1.0,1.0,16,92,0.17391304347826086
Q13554,0.565546218487395,0.1212148326804764,0.48695267580716495,0.0,0.0,0.0,0.0,0.08313432591397717,0.0,0.14285714285714285,0.0,0.0,1.0,7,92,0.07608695652173914
Q13555,0.48314606741573035,0.04147403982930299,0.47368421052631576,0.0,0.0,0.0,0.0,0.0006137731572109363,0.0,0.0,0.0,0.0,0.0,3,92,0.03260869565217391
Q13557,0.5125541125541125,0.23231975410808106,0.5347459557985874,0.0,2.4533333333333336,0.0,0.4000000000000001,0.31291582852975347,0.2,0.13333333333333333,0.0,1.0,1.0,15,92,0.16304347826086957
Q13627,0.6903409090909091,0.09996656460071093,0.48564593301435405,0.0,0.0,0.0,0.0,0.07907767396751325,0.0,0.25,0.0,0.0,1.0,4,92,0.043478260869565216
Q13873,0.6364942528735632,0.0994668911335578,0.47368421052631576,0.0,0.0,0.0,0.0,0.06783133824509573,0.0,0.0,0.0,0.0,0.0,4,91,0.04395604395604396
Q13882,0.5971509971509972,0.5106260407873031,0.6056380266906582,3.407407407407407,2.725925925925926,1.0,0.8,0.7566671329297385,0.4444444444444444,0.25925925925925924,1.0,1.0,1.0,27,92,0.29347826086956524
Q13976,0.6404494382022472,0.10081908831908831,0.4914251921939681,0.0,0.0,0.0,0.0,0.1016727411184063,0.0,0.3333333333333333,0.0,0.0,1.0,3,92,0.03260869565217391
Q14012,0.8901098901098901,0.09090909090909091,0.47368421052631576,0.0,0.0,0.0,0.0,0.11373170566088703,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q14164,0.5795454545454546,0.06202696552508817,0.47368421052631576,0.0,0.0,0.0,0.0,0.010433208443559074,0.0,0.0,0.0,0.0,0.0,4,92,0.043478260869565216
Q14289,0.5161411411411412,0.2582884415511773,0.5163584637268848,5.111111111111111,1.0222222222222221,1.0,0.2,0.2771373379588587,0.16666666666666666,0.1111111111111111,1.0,1.0,1.0,18,92,0.1956521739130435
Q14680,0.5622489959839357,0.12427947518080346,0.48284365532304657,0.0,0.0,0.0,0.0,0.057956887637963014,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,9,92,0.09782608695652174
Q15139,0.5707317073170732,0.17565750263725405,0.521181001283697,0.0,1.84,0.0,0.19999999999999998,0.19557454113988135,0.2,0.2,0.0,1.0,1.0,10,92,0.10869565217391304
Q15208,0.7134146341463414,0.2804689195332234,0.5879332477535302,0.0,1.84,0.0,0.19999999999999998,0.3452407526324475,0.4,0.4,0.0,1.0,1.0,10,92,0.10869565217391304
Q15303,0.6350446428571429,0.4000511166838454,0.5118656015037594,0.0,1.3142857142857143,0.0,0.4,0.333369197419763,0.39285714285714285,0.17857142857142858,0.0,1.0,1.0,28,92,0.30434782608695654
Q15349,0.5233690360272639,0.1578967839980611,0.47368421052631576,0.0,0.0,0.0,0.0,0.052918758373994304,0.15384615384615385,0.07692307692307693,0.0,0.0,1.0,13,92,0.14130434782608695
Q15375,0.4826038159371493,0.18537834416612614,0.5404335755212948,0.0,1.6727272727272728,0.0,0.2,0.26209834925487324,0.2727272727272727,0.2727272727272727,0.0,1.0,1.0,11,92,0.11956521739130435
Q15418,0.394912985274431,0.09279400357972276,0.48284365532304657,0.0,0.0,0.0,0.0,0.051551122221648725,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,9,92,0.09782608695652174
Q15569,0.4482758620689655,0.06026623376623376,0.47368421052631576,0.0,0.0,0.0,0.0,0.005802050851361598,0.0,0.0,0.0,0.0,0.0,5,92,0.05434782608695652
Q15746,0.4712182061579651,0.10276452270661698,0.47368421052631576,0.0,0.0,0.0,0.0,0.024972203735133588,0.0,0.0,0.0,0.0,0.0,9,92,0.09782608695652174
Q15759,0.8488372093023256,0.6532210401891252,0.8041615667074664,15.333333333333334,9.2,1.0,0.6,0.7479981200111445,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,6,92,0.06521739130434782
Q15831,0.6666666666666666,0.20214752567693745,0.6294106051645969,0.0,6.133333333333334,0.0,0.33333333333333337,0.3282063580700882,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,3,92,0.03260869565217391
Q15835,0.797752808988764,0.10337475633528265,0.4914251921939681,0.0,0.0,0.0,0.0,0.08027517120455759,0.0,0.3333333333333333,0.0,0.0,1.0,3,92,0.03260869565217391
Q16288,0.6294642857142857,0.5578078376055827,0.5525271512113618,2.5555555555555554,2.0444444444444443,1.0,0.8,0.7280735807854353,0.4722222222222222,0.16666666666666666,1.0,1.0,1.0,36,92,0.391304347826087
Q16512,0.7871485943775101,0.22428632732554302,0.5082082716832241,0.0,2.0444444444444443,0.0,0.2,0.1636883326675302,0.1111111111111111,0.2222222222222222,0.0,1.0,1.0,9,92,0.09782608695652174
Q16513,0.59375,0.1166086541086541,0.5604066985645934,0.0,4.6000000000000005,0.0,0.25,0.17885333967475636,0.25,0.25,0.0,1.0,1.0,4,92,0.043478260869565216
Q16539,0.6891133557800225,0.3546948421417689,0.6361273554256011,0.0,5.018181818181818,0.0,0.6,0.49635597481417804,0.45454545454545453,0.36363636363636365,0.0,1.0,1.0,11,92,0.11956521739130435
Q16566,,,,,,,,,,,,,,0,92,0.0
Q16584,0.4948051948051948,0.24697884552158111,0.5010252904989747,0.0,0.8363636363636364,0.0,0.2,0.20724488758824458,0.18181818181818182,0.09090909090909091,0.0,1.0,1.0,22,92,0.2391304347826087
Q16620,0.6026785714285714,0.3809298450975937,0.509515977443609,0.0,1.3142857142857143,0.0,0.4,0.36265549801934704,0.39285714285714285,0.10714285714285714,0.0,1.0,1.0,28,92,0.30434782608695654
Q16644,,,,,,,,,,,,,,0,92,0.0
Q16816,0.35851648351648346,0.12406305949988672,0.47368421052631576,0.0,0.0,0.0,0.0,0.03409320012828346,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,14,92,0.15217391304347827
Q16832,0.5764392839864538,0.5384789798738617,0.5375958037328444,2.358974358974359,1.4153846153846152,1.0,0.6,0.6384968460921766,0.5128205128205128,0.1794871794871795,1.0,1.0,1.0,39,92,0.42391304347826086
Q32MK0,0.945054945054945,0.16666666666666666,0.7108155002891845,0.0,0.0,0.0,0.0,0.3372413183257586,0.0,1.0,0.0,0.0,1.0,1,92,0.010869565217391304
Q52WX2,0.17582417582417587,0.013157894736842105,0.47368421052631576,0.0,0.0,0.0,0.0,8.04447606682351e-08,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q5S007,0.43005671077504726,0.22159398707212086,0.47368421052631576,0.0,0.0,0.0,0.0,0.07539711741408642,0.17391304347826086,0.043478260869565216,0.0,0.0,1.0,23,92,0.25
Q5TCX8,0.5113636363636364,0.07487139454352569,0.48564593301435405,0.0,0.0,0.0,0.0,0.06344245741886276,0.0,0.25,0.0,0.0,1.0,4,92,0.043478260869565216
Q5TCY1,,,,,,,,,,,,,,0,92,0.0
Q5VT25,0.7611111111111111,0.12439024390243902,0.6198830409356725,0.0,9.200000000000001,0.0,0.5,0.2323493018793292,0.0,0.5,0.0,1.0,1.0,2,92,0.021739130434782608
Q6DT37,0.7598204264870931,0.25807454819082726,0.5345265520704118,0.0,1.6727272727272728,0.0,0.2,0.22842431440209096,0.2727272727272727,0.2727272727272727,0.0,1.0,1.0,11,92,0.11956521739130435
Q6IQ55,,,,,,,,,,,,,,0,92,0.0
Q6P2M8,,,,,,,,,,,,,,0,92,0.0
Q6P3R8,0.5318352059925093,0.045146520146520146,0.47368421052631576,0.0,0.0,0.0,0.0,0.00280318456875344,0.0,0.0,0.0,0.0,0.0,3,92,0.03260869565217391
Q6P5Z2,0.7727272727272727,0.13460992907801417,0.5305023923444976,0.0,0.0,0.0,0.0,0.14605726653572892,0.0,0.25,0.0,0.0,1.0,4,92,0.043478260869565216
Q6PHR2,0.5682926829268292,0.15023721479176813,0.5006418485237484,0.0,1.84,0.0,0.19999999999999998,0.1224159035909201,0.1,0.1,0.0,1.0,1.0,10,92,0.10869565217391304
Q6SA08,,,,,,,,,,,,,,0,7,0.0
Q6VAB6,,,,,,,,,,,,,,0,82,0.0
Q6XUX3,,,,,,,,,,,,,,0,92,0.0
Q76MJ5,0.6,0.08555514959607032,0.47368421052631576,0.0,0.0,0.0,0.0,0.03154120415248954,0.0,0.0,0.0,0.0,0.0,5,92,0.05434782608695652
Q7KZI7,0.7351190476190477,0.18918749576644311,0.5034461152882206,0.0,0.0,0.0,0.0,0.13488376559100032,0.125,0.25,0.0,0.0,1.0,8,92,0.08695652173913043
Q7L7X3,0.49390243902439024,0.13410094362476546,0.4942233632862644,0.0,0.0,0.0,0.0,0.10233028524934716,0.1,0.1,0.0,0.0,1.0,10,92,0.10869565217391304
Q86SG6,0.5714285714285714,0.5263157894736842,0.7368421052631579,22.0,7.333333333333333,1.0,0.5,0.6117194397952196,0.5,0.5,1.0,1.0,1.0,2,44,0.045454545454545456
Q86UE8,,,,,,,,,,,,,,0,92,0.0
Q86UX6,0.19780219780219777,0.013513513513513514,0.47368421052631576,0.0,0.0,0.0,0.0,1.2565232026761767e-07,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q86V86,0.5482954545454546,0.13140756302521006,0.5753588516746412,0.0,4.6000000000000005,0.0,0.25,0.22211838521516225,0.25,0.25,0.0,1.0,1.0,4,92,0.043478260869565216
Q86Y07,,,,,,,,,,,,,,0,92,0.0
Q86YV6,0.46899224806201556,0.0842606733594173,0.4900040799673603,0.0,0.0,0.0,0.0,0.06524831182373692,0.0,0.16666666666666666,0.0,0.0,1.0,6,92,0.06521739130434782
Q86Z02,0.7444444444444445,0.09523809523809523,0.5614035087719298,0.0,0.0,0.0,0.0,0.15043876517555768,0.0,0.5,0.0,0.0,1.0,2,92,0.021739130434782608
Q8IU85,0.5170454545454546,0.06238971601874828,0.47368421052631576,0.0,0.0,0.0,0.0,0.031276338012810954,0.0,0.0,0.0,0.0,0.0,4,92,0.043478260869565216
Q8IVH8,0.6283783783783784,0.4695316760194621,0.6467520151730678,5.111111111111111,4.088888888888889,1.0,0.8,0.6872009464151214,0.3888888888888889,0.3888888888888889,1.0,1.0,1.0,18,92,0.1956521739130435
Q8IVT5,,,,,,,,,,,,,,0,59,0.0
Q8IW41,,,,,,,,,,,,,,0,92,0.0
Q8IWQ3,0.5827586206896551,0.07267917267917268,0.47368421052631576,0.0,0.0,0.0,0.0,0.008400077839817494,0.0,0.0,0.0,0.0,0.0,5,92,0.05434782608695652
Q8IYT8,0.7471264367816092,0.1336242556932212,0.47368421052631576,0.0,0.0,0.0,0.0,0.06608324323325086,0.0,0.0,0.0,0.0,0.0,5,92,0.05434782608695652
Q8N4C8,0.7220394736842105,0.3260106732503464,0.53601108033241,0.0,1.1500000000000001,0.0,0.2,0.30681005233113917,0.3125,0.25,0.0,1.0,1.0,16,92,0.17391304347826086
Q8N568,0.6080459770114943,0.08299319727891157,0.47368421052631576,0.0,0.0,0.0,0.0,0.03567025644419247,0.0,0.0,0.0,0.0,0.0,5,92,0.05434782608695652
Q8N5S9,0.5025210084033613,0.10793977662469276,0.5046439628482973,0.0,0.0,0.0,0.0,0.09884689492476503,0.14285714285714285,0.14285714285714285,0.0,0.0,1.0,7,92,0.07608695652173914
Q8N752,0.1648351648351648,0.012987012987012988,0.47368421052631576,0.0,0.0,0.0,0.0,6.422655517750012e-08,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q8NE63,0.5318181818181819,0.23886812971406512,0.47368421052631576,0.0,0.0,0.0,0.0,0.010573981732867641,0.13636363636363635,0.0,0.0,0.0,0.0,22,92,0.2391304347826087
Q8NEV4,0.6033613445378151,0.13098695123323076,0.48695267580716495,0.0,0.0,0.0,0.0,0.09240432533912972,0.0,0.14285714285714285,0.0,0.0,1.0,7,92,0.07608695652173914
Q8NG66,1.0,1.0,1.0,46.0,18.400000000000002,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,2,92,0.021739130434782608
Q8TD08,0.39244186046511625,0.06314948064705433,0.47368421052631576,0.0,0.0,0.0,0.0,0.0197475512556334,0.0,0.0,0.0,0.0,0.0,6,92,0.06521739130434782
Q8TD19,0.4847560975609756,0.1666184030972041,0.5468549422336328,0.0,3.68,0.0,0.39999999999999997,0.23758647676929776,0.2,0.2,0.0,1.0,1.0,10,92,0.10869565217391304
Q8TDC3,0.5596590909090909,0.05748454040456975,0.47368421052631576,0.0,0.0,0.0,0.0,0.0020476699475894394,0.0,0.0,0.0,0.0,0.0,4,92,0.043478260869565216
Q8TDR2,,,,,,,,,,,,,,0,7,0.0
Q8TDX7,,,,,,,,,,,,,,0,92,0.0
Q8TF76,0.4903100775193798,0.07261380284862382,0.47368421052631576,0.0,0.0,0.0,0.0,0.016050442000673085,0.0,0.0,0.0,0.0,0.0,6,92,0.06521739130434782
Q8WTQ7,0.8620689655172413,0.3659147869674185,0.6926799758015729,0.0,7.36,0.0,0.39999999999999997,0.4857828828968476,0.4,0.6,0.0,1.0,1.0,5,92,0.05434782608695652
Q8WU08,,,,,,,,,,,,,,0,7,0.0
Q8WXR4,0.7149270482603816,0.2578497573854913,0.5162147793726741,0.0,1.6727272727272728,0.0,0.2,0.2448119352306632,0.18181818181818182,0.18181818181818182,0.0,1.0,1.0,11,92,0.11956521739130435
Q92630,0.40029761904761907,0.07817911431828586,0.47368421052631576,0.0,0.0,0.0,0.0,0.004436348790758861,0.0,0.0,0.0,0.0,0.0,8,92,0.08695652173913043
Q92918,0.669069935111752,0.3544230841715157,0.5325010435244564,4.842105263157895,1.936842105263158,1.0,0.4,0.3820548867242552,0.3684210526315789,0.21052631578947367,1.0,1.0,1.0,19,92,0.20652173913043478
Q96BR1,0.6055555555555555,0.04449760765550239,0.47368421052631576,0.0,0.0,0.0,0.0,0.011075808508635418,0.0,0.0,0.0,0.0,0.0,2,92,0.021739130434782608
Q96GD4,0.601297764960346,0.3209949595631755,0.5450233370014799,0.0,0.968421052631579,0.0,0.2,0.3582105104185247,0.3157894736842105,0.2631578947368421,0.0,1.0,1.0,19,92,0.20652173913043478
Q96GX5,0.1428571428571429,0.012658227848101266,0.47368421052631576,0.0,0.0,0.0,0.0,4.067738913601334e-08,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q96KB5,,,,,,,,,,,,,,0,92,0.0
Q96L34,0.6859756097560976,0.22773531863278032,0.5147625160462131,0.0,0.0,0.0,0.0,0.18306878488300204,0.2,0.2,0.0,0.0,1.0,10,92,0.10869565217391304
Q96NX5,0.3222222222222222,0.026021080368906456,0.47368421052631576,0.0,0.0,0.0,0.0,0.0005277581735955924,0.0,0.0,0.0,0.0,0.0,2,92,0.021739130434782608
Q96PF2,0.7528089887640449,0.38404452690166974,0.6491228070175439,30.666666666666668,6.133333333333334,1.0,0.33333333333333337,0.4120834321435204,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,3,92,0.03260869565217391
Q96PN8,,,,,,,,,,,,,,0,92,0.0
Q96PY6,0.554263565891473,0.12910915319003552,0.5410036719706243,0.0,3.066666666666667,0.0,0.2,0.1783346017625675,0.16666666666666666,0.16666666666666666,0.0,1.0,1.0,6,92,0.06521739130434782
Q96Q40,0.5957446808510638,0.05,0.47368421052631576,0.0,0.0,0.0,0.0,0.0003646125633129285,0.0,0.0,0.0,0.0,0.0,1,48,0.020833333333333332
Q96QT4,,,,,,,,,,,,,,0,92,0.0
Q96RG2,0.31868131868131866,0.015873015873015872,0.47368421052631576,0.0,0.0,0.0,0.0,1.398527195042397e-06,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q96RR4,0.5325490196078431,0.25248577132648864,0.5294117647058824,0.0,2.1647058823529415,0.0,0.4,0.30746983007068573,0.23529411764705882,0.17647058823529413,0.0,1.0,1.0,17,92,0.18478260869565216
Q96S53,0.3394886363636364,0.0396630597170856,0.47368421052631576,0.0,0.0,0.0,0.0,1.858873997868106e-05,0.0,0.0,0.0,0.0,0.0,4,92,0.043478260869565216
Q96SB4,0.6,0.5135135135135135,0.7368421052631579,46.0,9.200000000000001,1.0,0.5,0.5541348671778791,0.5,0.5,1.0,1.0,1.0,2,92,0.021739130434782608
Q99640,0.5175438596491229,0.16193149621469693,0.47368421052631576,0.0,0.0,0.0,0.0,0.013467743285391933,0.0,0.16666666666666666,0.0,0.0,1.0,6,44,0.13636363636363635
Q99683,,,,,,,,,,,,,,0,92,0.0
Q99759,0.38181818181818183,0.13753064406394572,0.47368421052631576,0.0,0.0,0.0,0.0,0.051247031787799095,0.13333333333333333,0.06666666666666667,0.0,0.0,1.0,15,92,0.16304347826086957
Q99986,0.6813186813186813,0.03333333333333333,0.47368421052631576,0.0,0.0,0.0,0.0,0.0018283356174860813,0.0,0.0,0.0,0.0,0.0,1,92,0.010869565217391304
Q9BQI3,0.5503875968992248,0.13441520814402172,0.5410036719706243,0.0,3.066666666666667,0.0,0.2,0.19383497873911656,0.16666666666666666,0.16666666666666666,0.0,1.0,1.0,6,92,0.06521739130434782
Q9BUB5,0.23065476190476192,0.06823684317922407,0.4768170426065163,0.0,0.0,0.0,0.0,0.04163944456027968,0.0,0.125,0.0,0.0,1.0,8,92,0.08695652173913043
Q9BWU1,0.4942857142857143,0.2599432237658982,0.4962406015037594,0.0,1.5,0.0,0.3333333333333333,0.17675863299648922,0.3,0.3,0.0,1.0,1.0,10,45,0.2222222222222222
Q9BXA6,,,,,,,,,,,,,,0,92,0.0
Q9BXA7,0.4013157894736842,0.16371128323097,0.48753462603878117,0.0,0.0,0.0,0.0,0.11710757510916832,0.1875,0.125,0.0,0.0,1.0,16,92,0.17391304347826086
Q9BYP7,0.5611111111111111,0.2625,0.7076023391812866,0.0,9.200000000000001,0.0,0.5,0.44586521996502626,0.5,0.5,0.0,1.0,1.0,2,92,0.021739130434782608
Q9BYT3,0.4983164983164983,0.19479235870839226,0.552247622423061,0.0,1.6727272727272728,0.0,0.2,0.2843052219265305,0.2727272727272727,0.2727272727272727,0.0,1.0,1.0,11,92,0.11956521739130435
Q9BZL6,0.4988505747126437,0.0934077150616768,0.530550514216576,0.0,3.68,0.0,0.19999999999999998,0.12434561147281611,0.2,0.2,0.0,1.0,1.0,5,92,0.05434782608695652
Q9C098,0.7,0.7,0.7368421052631579,3.5,3.5,1.0,1.0,0.9456969891390388,0.5,1.0,1.0,1.0,1.0,2,7,0.2857142857142857
Q9H093,0.4095394736842105,0.1547250085581023,0.47368421052631576,0.0,0.0,0.0,0.0,0.04553687965364094,0.125,0.0625,0.0,0.0,1.0,16,92,0.17391304347826086
